date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:00:23	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2011:00:22%20GMT	http://namor-ia.com/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1751917452	C:/Meus%20Sites/IA-3/namor-ia.com/wp-content/uploads/elementor/google-fonts/css/roboto.87f5f.delayed	(from https://namor-ia.com/generate-ai/)
08:00:23	106596/106596	---M-Z	200	added ('OK')	text/css	etag:%221a064-686c238c-e7ebb41ef8735a9f;gz%22	https://namor-ia.com/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1751917452	C:/Meus%20Sites/IA-3/namor-ia.com/wp-content/uploads/elementor/google-fonts/css/roboto7f5f.css	(from https://namor-ia.com/generate-ai/)
08:00:23	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2011:00:23%20GMT	http://namor-ia.com/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1751917457	C:/Meus%20Sites/IA-3/namor-ia.com/wp-content/uploads/elementor/google-fonts/css/robotoslabdc90.css	(from https://namor-ia.com/generate-ai/)
08:00:23	24633/24633	---M-Z	200	added ('OK')	text/css	etag:%226039-686c2391-7030bb22997b9fce;gz%22	https://namor-ia.com/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1751917457	C:/Meus%20Sites/IA-3/namor-ia.com/wp-content/uploads/elementor/google-fonts/css/robotoslabdc90.css	(from https://namor-ia.com/generate-ai/)
08:00:24	87553/87553	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215601-686c227b-4ff931b7dcf22d6c;gz%22	https://namor-ia.com/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/Meus%20Sites/IA-3/namor-ia.com/wp-includes/js/jquery/jquery.minf43b.js	(from https://namor-ia.com/generate-ai/)
08:00:25	13577/13577	---M-Z	200	added ('OK')	application/x-javascript	etag:%223509-686c227b-3dfa9f7f017bdca8;gz%22	https://namor-ia.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/Meus%20Sites/IA-3/namor-ia.com/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://namor-ia.com/generate-ai/)
08:00:25	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2011:00:24%20GMT	http://namor-ia.com/wp-content/uploads/2025/07/logo-namoria-scaled.png	C:/Meus%20Sites/IA-3/namor-ia.com/wp-content/uploads/2025/07/logo-namoria-scaled.png	(from https://namor-ia.com/generate-ai/)
08:00:25	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2011:00:25%20GMT	http://namor-ia.com/wp-content/uploads/2025/08/silchueta.png	C:/Meus%20Sites/IA-3/namor-ia.com/wp-content/uploads/2025/08/silchueta.png	(from https://namor-ia.com/generate-ai/)
08:00:25	42780/42780	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Oct%202025%2011:00:25%20GMT	https://namor-ia.com/wp-content/uploads/2025/07/logo-namoria-scaled.png	C:/Meus%20Sites/IA-3/namor-ia.com/wp-content/uploads/2025/07/logo-namoria-scaled.png	(from https://namor-ia.com/generate-ai/)
08:00:25	40896/40896	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Oct%202025%2011:00:25%20GMT	https://namor-ia.com/wp-content/uploads/2025/08/silchueta.png	C:/Meus%20Sites/IA-3/namor-ia.com/wp-content/uploads/2025/08/silchueta.png	(from https://namor-ia.com/generate-ai/)
08:00:26	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2011:00:25%20GMT	http://namor-ia.com/wp-content/uploads/2025/08/fotos.png	C:/Meus%20Sites/IA-3/namor-ia.com/wp-content/uploads/2025/08/fotos.png	(from https://namor-ia.com/generate-ai/)
08:00:27	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Oct%202025%2011:00:27%20GMT	http://namor-ia.com/wp-content/uploads/2025/08/audios.png	C:/Meus%20Sites/IA-3/namor-ia.com/wp-content/uploads/2025/08/audios.png	(from https://namor-ia.com/generate-ai/)
08:00:27	2645395/2645395	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Oct%202025%2011:00:27%20GMT	https://namor-ia.com/wp-content/uploads/2025/08/fotos.png	C:/Meus%20Sites/IA-3/namor-ia.com/wp-content/uploads/2025/08/fotos.png	(from https://namor-ia.com/generate-ai/)
08:00:28	1846/1846	---M-Z	200	added ('OK')	application/x-javascript	etag:%22736-686c22f9-eaba74ee0c17ae70;gz%22	https://namor-ia.com/wp-content/themes/hello-elementor/assets/js/hello-frontend.js?ver=3.4.4	C:/Meus%20Sites/IA-3/namor-ia.com/wp-content/themes/hello-elementor/assets/js/hello-frontendedb1.js	(from https://namor-ia.com/generate-ai/)
08:00:28	3831134/3831134	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Oct%202025%2011:00:28%20GMT	https://namor-ia.com/wp-content/uploads/2025/08/audios.png	C:/Meus%20Sites/IA-3/namor-ia.com/wp-content/uploads/2025/08/audios.png	(from https://namor-ia.com/generate-ai/)
08:00:28	5700/5700	---M-Z	200	added ('OK')	application/x-javascript	etag:%221644-6888646b-2acec6787822d70a;gz%22	https://namor-ia.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.30.3	C:/Meus%20Sites/IA-3/namor-ia.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min55cb.js	(from https://namor-ia.com/generate-ai/)
08:00:29	48393/48393	---M-Z	200	added ('OK')	application/x-javascript	etag:%22bd09-6888646b-831073c7bd7055fd;gz%22	https://namor-ia.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.30.3	C:/Meus%20Sites/IA-3/namor-ia.com/wp-content/plugins/elementor/assets/js/frontend-modules.min55cb.js	(from https://namor-ia.com/generate-ai/)
08:00:29	21464/21464	---M-Z	200	added ('OK')	application/x-javascript	etag:%2253d8-686c227b-9930913be21b41eb;gz%22	https://namor-ia.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/Meus%20Sites/IA-3/namor-ia.com/wp-includes/js/jquery/ui/core.minb37e.js	(from https://namor-ia.com/generate-ai/)
08:00:29	32876/32876	---M-Z	200	added ('OK')	application/x-javascript	etag:%22806c-6888646b-627944b56da7eba5;gz%22	https://namor-ia.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.30.3	C:/Meus%20Sites/IA-3/namor-ia.com/wp-content/plugins/elementor/assets/js/frontend.min55cb.js	(from https://namor-ia.com/generate-ai/)
08:00:29	5234/5234	---M-Z	200	added ('OK')	application/x-javascript	etag:%221472-686c232d-a06849bad899c917;gz%22	https://namor-ia.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.8.2	C:/Meus%20Sites/IA-3/namor-ia.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min3fd0.js	(from https://namor-ia.com/generate-ai/)
08:00:30	4776/4776	---M-Z	200	added ('OK')	application/x-javascript	etag:%2212a8-686c227b-48b38faaaeae0679;gz%22	https://namor-ia.com/wp-includes/js/dist/hooks.min.js?ver=4d63a3d491d11ffd8ac6	C:/Meus%20Sites/IA-3/namor-ia.com/wp-includes/js/dist/hooks.min4fdd.js	(from https://namor-ia.com/generate-ai/)
08:00:30	9141/9141	---M-Z	200	added ('OK')	application/x-javascript	etag:%2223b5-686c227b-db783376fbed7d06;gz%22	https://namor-ia.com/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	C:/Meus%20Sites/IA-3/namor-ia.com/wp-includes/js/dist/i18n.minc33c.js	(from https://namor-ia.com/generate-ai/)
08:00:30	21563/21563	---M-Z	200	added ('OK')	application/x-javascript	etag:%22543b-686c232d-1301be7c5b84e9fc;gz%22	https://namor-ia.com/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.8.2	C:/Meus%20Sites/IA-3/namor-ia.com/wp-content/plugins/elementor-pro/assets/js/frontend.min3fd0.js	(from https://namor-ia.com/generate-ai/)
08:00:31	139237/139237	---M-Z	200	added ('OK')	application/x-javascript	etag:%2221fe5-686c232d-8f11a4586ae3a8b1;gz%22	https://namor-ia.com/wp-content/plugins/elementor-pro/assets/js/preloaded-elements-handlers.min.js?ver=3.8.2	C:/Meus%20Sites/IA-3/namor-ia.com/wp-content/plugins/elementor-pro/assets/js/preloaded-elements-handlers.min3fd0.js	(from https://namor-ia.com/generate-ai/)
08:00:31	22222/22222	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Oct%202025%2011:00:31%20GMT	https://namor-ia.com/generate-ai/OPR/	C:/Meus%20Sites/IA-3/namor-ia.com/generate-ai/OPR/index.html	(from https://namor-ia.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.30.3)
08:00:32	22222/22222	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Oct%202025%2011:00:31%20GMT	https://namor-ia.com/generate-ai/document.location	C:/Meus%20Sites/IA-3/namor-ia.com/generate-ai/document.location	(from https://namor-ia.com/wp-content/plugins/elementor-pro/assets/js/preloaded-elements-handlers.min.js?ver=3.8.2)
